fkUnidade;fkCargo;fkTipo;fkTempo_Inicio;fkTempo_Termino;fkLocal_Origem;fkLocal_Destino;ValorPassagem
914;33;1;;;181;167;326,87
914;33;1;;;273;273;
914;1;1;;;167;289;312,85
914;1;1;;;289;167;217,14
915;1;1;;;167;292;791,65
915;1;1;;;292;167;219,59
915;1;1;;;273;273;
916;133;1;;;284;290;137,14
916;133;1;;;167;284;961,75
916;133;1;;;284;167;490,18
916;133;1;;;290;284;612,27
916;133;1;;;167;284;1.464,54
916;133;1;;;284;167;1.092,47
918;1;1;;;289;167;602,96
918;1;1;;;167;289;216,02
918;1;1;;;273;273;
920;137;1;;;247;307;2.548,54
920;137;1;;;307;247;1,09
920;137;1;;;273;273;
920;137;1;;;247;307;1.972,41
920;137;1;;;273;273;
921;137;1;;;168;247;766,49
921;137;1;;;273;273;
922;19;1;;;247;290;742,94
922;19;1;;;290;247;456,38
922;19;1;;;273;273;
924;136;1;;;289;307;523,47
924;136;1;;;247;290;966,06
924;136;1;;;273;273;
925;135;1;;;247;173;1.043,79
925;135;1;;;273;273;
926;64;1;;;247;290;1.624,36
926;64;1;;;290;247;1,09
926;64;1;;;273;273;
927;136;1;;;247;290;1.691,41
927;136;1;;;273;273;
928;137;1;;;289;307;799,07
928;137;1;;;247;290;992,13
928;137;1;;;273;273;
929;1;1;;;247;290;1.021,36
931;133;1;;;198;289;903,02
931;133;1;;;198;306;273,98
931;133;1;;;273;273;
931;30;1;;;198;181;559,26
931;30;1;;;181;198;396,00
931;30;1;;;273;273;
932;30;1;;;289;198;438,88
932;30;1;;;198;289;439,97
932;30;1;;;273;273;
936;133;1;;;198;306;1.249,46
936;133;1;;;306;198;1,09
936;133;1;;;273;273;
937;133;1;;;198;307;581,06
937;133;1;;;284;307;604,77
937;133;1;;;273;273;
937;28;1;;;198;290;860,61
937;28;1;;;198;247;433,27
937;28;1;;;247;198;0,01
937;16;1;;;247;307;457,79
937;16;1;;;307;198;0,01
937;16;1;;;198;290;522,87
937;46;1;;;198;247;1.085,20
937;46;1;;;198;307;522,87
939;16;1;;;289;198;413,63
939;16;1;;;198;289;328,53
939;16;1;;;273;273;
939;22;1;;;198;289;375,93
939;22;1;;;289;198;413,63
939;22;1;;;273;273;
940;22;1;;;198;307;937,69
940;16;1;;;247;307;402,36
940;16;1;;;198;290;592,88
940;16;1;;;290;247;1,09
940;16;1;;;198;289;635,64
940;16;1;;;167;306;226,04
940;16;1;;;306;198;1,09
940;136;1;;;198;289;635,64
940;136;1;;;289;167;1,09
940;136;1;;;167;306;226,04
941;136;1;;;198;307;990,23
942;16;1;;;198;307;961,17
942;16;1;;;198;306;464,47
944;1;1;;;180;198;2,41
944;1;1;;;198;180;1.691,04
944;1;1;;;180;198;578,41
945;30;1;;;198;307;554,17
945;30;1;;;307;198;444,50
945;30;1;;;273;273;
948;135;1;;;198;289;1.551,19
948;135;1;;;289;198;402,40
948;135;1;;;273;273;
950;33;1;;;307;198;422,60
950;33;1;;;198;307;704,09
951;133;1;;;181;289;1.203,04
951;133;1;;;289;181;1,09
951;133;1;;;273;273;
951;133;1;;;181;289;2.008,13
951;133;1;;;273;273;
952;134;1;;;181;289;486,04
952;134;1;;;289;181;1,09
952;2;1;;;181;289;601,87
952;2;1;;;289;181;647,17
952;2;1;;;273;273;
953;30;1;;;181;292;831,65
953;30;1;;;292;181;1,09
953;30;1;;;273;273;
953;135;1;;;181;292;1.342,55
953;135;1;;;292;181;1,09
953;135;1;;;273;273;
953;134;1;;;289;181;230,00
953;134;1;;;273;273;
955;18;1;;;181;289;631,04
955;18;1;;;289;181;1,09
955;18;1;;;273;273;
956;28;1;;;181;289;2.003,04
956;28;1;;;289;181;1,09
957;138;1;;;273;273;
957;138;1;;;273;273;
958;14;1;;;181;289;731,13
959;138;1;;;181;289;859,04
959;138;1;;;289;181;1,09
959;138;1;;;273;273;
959;138;1;;;181;289;1.169,04
959;138;1;;;289;181;1,09
959;138;1;;;273;273;
959;136;1;;;181;247;2.234,13
959;136;1;;;181;247;296,41
960;136;1;;;181;289;537,04
960;136;1;;;289;181;1,09
961;28;1;;;181;173;522,91
961;28;1;;;173;181;1,09
961;28;1;;;247;173;492,55
965;54;1;;;181;289;1.135,04
965;54;1;;;289;181;1,09
965;54;1;;;273;273;
969;134;1;;;292;290;0,01
969;134;1;;;273;273;
972;4;1;;;247;290;682,08
972;4;1;;;273;273;
972;4;1;;;290;292;372,01
972;4;1;;;292;290;1,09
972;4;1;;;273;273;
972;13;1;;;290;292;373,10
972;13;1;;;273;273;
972;13;1;;;194;290;9.838,46
972;13;1;;;290;194;10.278,73
972;13;1;;;273;273;
972;3;1;;;290;292;302,72
972;3;1;;;273;273;
972;16;1;;;290;258;914,74
972;16;1;;;273;273;
973;135;1;;;292;290;0,01
973;135;1;;;273;273;
974;133;1;;;163;290;11.736,92
974;133;1;;;290;163;12.089,55
974;16;1;;;163;290;11.422,44
974;16;1;;;290;163;11.775,06
974;16;1;;;273;273;
975;135;1;;;292;290;0,01
975;135;1;;;273;273;
976;4;1;;;163;201;18,08
976;4;1;;;163;290;2.717,18
976;4;1;;;290;163;3.083,61
978;5;1;;;289;319;1.115,94
979;135;1;;;292;290;0,01
979;135;1;;;273;273;
980;15;2;;;162;290;1,09
980;15;2;;;290;162;557,24
980;15;2;;;273;273;
980;134;1;;;292;290;0,01
980;134;1;;;273;273;
980;134;1;;;269;290;4.149,82
980;134;1;;;290;161;4.685,94
980;134;1;;;273;273;
981;135;1;;;273;273;
981;133;1;;;273;273;
981;133;1;;;273;273;
981;36;1;;;164;225;18,08
981;36;1;;;225;290;2.592,14
981;36;1;;;290;225;2.958,66
981;36;1;;;164;290;2.712,34
981;36;1;;;290;164;3.066,57
981;36;1;;;164;225;1.192,28
982;135;1;;;289;319;618,45
983;35;1;;;289;181;420,13
983;35;1;;;273;273;
983;135;1;;;292;290;0,01
983;135;1;;;273;273;
984;133;1;;;273;273;
985;15;2;;;307;289;421,38
985;15;2;;;273;273;
985;15;2;;;307;289;421,38
985;15;2;;;273;273;
985;136;1;;;307;289;421,38
985;136;1;;;273;273;
985;15;2;;;307;289;421,38
985;15;2;;;273;273;
986;135;1;;;307;198;205,77
986;135;1;;;273;273;
986;16;1;;;307;289;140,33
986;16;1;;;289;307;125,53
986;16;1;;;273;273;
986;16;1;;;307;289;194,92
986;133;1;;;307;289;385,71
986;133;1;;;289;307;1,09
986;133;1;;;307;289;320,10
986;133;1;;;307;289;366,77
986;133;1;;;273;273;
988;16;1;;;307;289;725,57
988;16;1;;;273;273;
989;46;1;;;167;307;2,41
989;46;1;;;307;167;63,67
989;46;1;;;273;273;
989;135;1;;;307;247;931,00
989;46;1;;;307;247;986,75
989;16;1;;;307;284;911,27
989;16;1;;;273;273;
991;135;1;;;307;289;432,51
991;135;1;;;307;289;176,00
991;135;1;;;273;273;
992;22;1;;;307;247;837,06
992;16;1;;;289;307;641,31
992;16;1;;;273;273;
994;1;1;;;307;247;1.663,68
995;137;1;;;307;289;962,61
995;137;1;;;289;307;280,31
995;137;1;;;307;289;513,83
996;137;1;;;307;289;203,89
1000;133;1;;;173;289;1.154,81
1000;133;1;;;289;173;1.010,22
1000;133;1;;;273;273;
1000;136;1;;;306;289;210,06
1000;136;1;;;289;306;211,15
1000;136;1;;;273;273;
1001;15;2;;;292;290;880,80
1001;15;2;;;273;273;
1001;15;2;;;290;292;455,78
1001;15;2;;;292;290;605,04
1001;101;1;;;292;290;927,17
1001;34;2;;;292;306;725,54
1001;34;2;;;273;273;
1001;135;1;;;289;306;319,08
1001;135;1;;;306;289;1,09
1001;135;1;;;273;273;
1001;58;1;;;292;306;668,35
1001;58;1;;;273;273;
1002;134;1;;;289;306;201,49
1002;134;1;;;273;273;
1002;15;2;;;306;292;364,65
1002;15;2;;;292;306;214,94
1002;57;1;;;306;292;413,66
1002;57;1;;;292;306;214,94
1002;57;1;;;273;273;
1002;57;1;;;306;292;413,66
1002;57;1;;;292;306;203,88
1002;57;1;;;273;273;
1002;133;1;;;306;289;385,14
1002;133;1;;;289;306;211,02
1002;133;1;;;273;273;
1002;136;1;;;306;289;211,15
1002;136;1;;;289;306;211,15
1002;136;1;;;273;273;
1004;80;1;;;168;247;29,41
1004;80;1;;;211;168;0,01
1004;80;1;;;292;211;60,98
1004;80;1;;;173;292;2,41
1004;80;1;;;247;173;386,46
1004;80;1;;;273;273;
1004;63;1;;;162;284;1.275,35
1004;63;1;;;273;273;
1004;126;1;;;290;292;1,09
1004;126;1;;;292;290;757,58
1005;57;1;;;273;273;
1005;56;1;;;273;273;
1006;63;1;;;307;292;284,20
1006;63;1;;;292;307;482,23
1006;63;1;;;273;273;
1006;135;1;;;209;306;302,96
1006;135;1;;;306;209;390,94
1006;135;1;;;273;273;
1006;135;1;;;306;198;126,50
1006;135;1;;;198;306;125,41
1006;135;1;;;273;273;
1006;135;1;;;306;167;861,93
1006;135;1;;;273;273;
1006;135;1;;;319;306;548,94
1006;135;1;;;273;273;
1006;15;2;;;306;319;539,44
1006;15;2;;;319;306;844,81
1006;15;2;;;273;273;
1009;134;1;;;289;306;421,21
1009;134;1;;;273;273;
1010;135;1;;;173;289;2,41
1010;135;1;;;289;173;1.268,41
1010;135;1;;;273;273;
1011;135;1;;;167;289;197,65
1011;135;1;;;289;167;172,88
1012;135;1;;;173;289;0,01
1012;135;1;;;289;173;980,32
1012;135;1;;;273;273;
1013;134;1;;;319;289;424,67
1013;134;1;;;289;319;306,09
1015;61;1;;;288;305;384,97
1015;61;1;;;273;273;
1018;138;1;;;273;273;
1018;138;1;;;273;273;
1018;138;1;;;273;273;
1018;134;1;;;273;273;
1018;135;1;;;273;273;
1018;135;1;;;273;273;
1019;134;1;;;289;306;417,03
1019;134;1;;;273;273;
1020;136;1;;;273;273;
1021;61;1;;;289;306;648,09
1021;61;1;;;273;273;
1022;136;1;;;319;289;424,67
1022;136;1;;;289;319;306,09
1022;136;1;;;273;273;
1022;135;1;;;289;319;293,77
1022;135;1;;;319;289;285,98
1022;135;1;;;273;273;
1022;136;1;;;289;306;294,27
1022;136;1;;;273;273;
1022;57;1;;;289;319;821,99
1022;57;1;;;319;289;346,65
1022;57;1;;;273;273;
1022;57;1;;;289;319;1,09
1022;57;1;;;319;289;326,18
1022;57;1;;;273;273;
1022;57;1;;;289;319;1,09
1022;57;1;;;319;289;1.021,01
1022;57;1;;;273;273;
1022;57;1;;;319;289;776,46
1022;57;1;;;273;273;
1022;57;1;;;289;319;1,09
1022;57;1;;;319;289;353,78
1023;134;1;;;292;258;891,89
1023;134;1;;;258;290;806,44
1023;134;1;;;290;258;1,09
1023;134;1;;;290;292;848,12
1023;134;1;;;273;273;
1023;137;1;;;162;284;1,09
1023;137;1;;;258;284;1.530,70
1023;137;1;;;273;273;
1023;137;1;;;258;292;936,57
1023;137;1;;;273;273;
1023;136;1;;;258;290;710,59
1023;136;1;;;290;258;1,09
1023;136;1;;;273;273;
1024;134;1;;;289;306;210,06
1024;134;1;;;306;289;211,15
1024;133;1;;;273;273;
1024;133;1;;;258;290;1,09
1024;133;1;;;290;258;1.103,15
1024;133;1;;;289;306;431,91
1024;136;1;;;319;289;324,55
1024;136;1;;;258;290;1.103,32
1024;136;1;;;290;258;1,09
1024;136;1;;;273;273;
1024;34;2;;;181;231;1.340,34
1024;34;2;;;231;181;2,41
1024;137;1;;;290;292;1,09
1024;137;1;;;292;290;936,43
1024;137;1;;;273;273;
1025;137;1;;;273;273;
1026;133;1;;;258;290;1.623,65
1026;133;1;;;290;258;1,09
1026;137;1;;;258;290;1.598,09
1026;137;1;;;290;258;1,09
1027;135;1;;;247;290;644,60
1027;135;1;;;290;247;1,09
1027;135;1;;;273;273;
1027;137;1;;;247;290;1.275,82
1027;137;1;;;290;247;1,09
1027;137;1;;;273;273;
1028;137;1;;;290;292;1,09
1028;137;1;;;292;290;489,86
1028;8;1;;;290;292;0,01
1028;8;1;;;292;290;968,72
1028;8;1;;;273;273;
1028;133;1;;;292;290;969,81
1028;133;1;;;273;273;
1029;63;1;;;273;273;
1029;8;1;;;273;273;
1029;57;1;;;273;273;
1029;28;1;;;289;306;329,61
1029;28;1;;;273;273;
1030;135;1;;;306;319;887,77
1030;135;1;;;273;273;
1030;135;1;;;306;289;341,26
1030;135;1;;;273;273;
1030;136;1;;;306;319;887,77
1030;136;1;;;273;273;
1030;136;1;;;306;289;389,32
1030;135;1;;;306;319;887,77
1030;135;1;;;273;273;
1030;135;1;;;306;289;389,32
1030;135;1;;;273;273;
1031;135;1;;;273;273;
1031;135;1;;;289;319;1,09
1031;135;1;;;319;289;709,82
1031;135;1;;;319;289;474,77
1031;135;1;;;273;273;
1031;135;1;;;289;319;1,09
1031;135;1;;;319;289;636,68
1032;137;1;;;289;319;563,54
1032;137;1;;;319;289;1,09
1033;137;1;;;162;307;1.390,16
1033;137;1;;;273;273;
1033;135;1;;;290;181;441,75
1033;135;1;;;162;290;924,60
1033;137;1;;;162;290;390,35
1033;137;1;;;273;273;
1034;134;1;;;289;306;388,23
1034;134;1;;;306;289;1,09
1034;134;1;;;273;273;
1035;134;1;;;290;292;1,09
1035;134;1;;;292;290;846,73
1035;134;1;;;273;273;
1035;135;1;;;290;292;1,09
1035;135;1;;;292;290;846,73
1035;135;1;;;273;273;
1035;135;1;;;290;292;2,41
1035;135;1;;;292;290;1.190,35
1035;136;1;;;289;306;211,15
1035;136;1;;;306;289;211,15
1035;136;1;;;273;273;
1036;137;1;;;289;306;319,07
1036;137;1;;;273;273;
1037;8;1;;;173;289;616,68
1037;8;1;;;289;173;1,09
1037;8;1;;;273;273;
1037;135;1;;;290;292;1,09
1037;135;1;;;292;290;434,66
1037;135;1;;;273;273;
1038;135;1;;;289;306;185,22
1038;135;1;;;306;289;1,09
1038;52;1;;;306;290;129,82
1038;52;1;;;290;292;170,13
1038;52;1;;;292;306;602,04
1038;52;1;;;273;273;
1038;135;1;;;290;292;1,09
1038;135;1;;;292;290;937,05
1038;135;1;;;273;273;
1038;138;1;;;290;292;1,09
1038;138;1;;;292;290;1.288,88
1038;138;1;;;273;273;
1038;110;1;;;211;290;856,06
1038;110;1;;;273;273;
1038;136;1;;;289;306;211,15
1038;136;1;;;306;289;211,15
1038;136;1;;;273;273;
1038;136;1;;;306;289;334,57
1038;136;1;;;273;273;
1038;137;1;;;273;273;
1038;45;1;;;289;306;1,09
1038;45;1;;;306;289;395,82
1038;45;1;;;273;273;
1039;136;1;;;306;289;181,20
1039;136;1;;;273;273;
1040;134;1;;;290;258;293,23
1040;134;1;;;258;290;566,29
1040;134;1;;;273;273;
1046;135;1;;;247;173;837,11
1046;135;1;;;273;273;
1049;136;1;;;289;306;211,15
1049;136;1;;;273;273;
1049;134;1;;;273;273;
1050;137;1;;;290;292;1,09
1050;137;1;;;292;290;705,97
1050;137;1;;;273;273;
1053;135;1;;;198;289;525,15
1053;135;1;;;273;273;
1053;135;1;;;198;289;319,84
1053;135;1;;;289;198;318,75
1053;135;1;;;273;273;
1054;135;1;;;289;167;626,27
1054;135;1;;;167;289;311,76
1054;135;1;;;273;273;
1054;133;1;;;173;289;2,41
1054;133;1;;;289;173;863,02
1054;133;1;;;273;273;
1054;133;1;;;173;289;442,81
1054;133;1;;;289;173;617,42
1054;133;1;;;273;273;
1056;135;1;;;273;273;
1056;135;1;;;289;167;437,27
1056;135;1;;;167;289;331,36
1056;135;1;;;273;273;
1056;135;1;;;292;290;585,77
1056;135;1;;;181;290;721,51
1056;135;1;;;290;292;1,09
1057;134;1;;;289;167;437,27
1057;134;1;;;167;289;331,36
1057;134;1;;;273;273;
1057;134;1;;;181;289;754,96
1060;135;1;;;289;173;427,43
1060;135;1;;;173;289;0,01
1060;135;1;;;289;173;771,06
1060;135;1;;;273;273;
1063;57;1;;;279;289;349,16
1063;57;1;;;273;273;
1064;59;1;;;306;289;396,07
1064;59;1;;;273;273;
1066;39;1;;;290;316;3.227,44
1066;39;1;;;316;290;2.066,16
1066;39;1;;;273;273;
1066;135;1;;;290;292;516,92
1066;135;1;;;273;273;
1066;83;1;;;290;292;744,87
1066;83;1;;;273;273;
1068;5;1;;;279;289;1,09
1068;5;1;;;289;279;775,95
1068;30;1;;;289;259;707,27
1068;30;1;;;259;307;705,47
1068;30;1;;;307;290;1,09
1068;30;1;;;273;273;
1068;35;1;;;289;181;368,13
1068;35;1;;;273;273;
1068;4;1;;;306;289;286,21
1068;4;1;;;273;273;
1068;1;1;;;292;290;160,37
1068;1;1;;;273;273;
1068;13;1;;;290;292;1,09
1068;13;1;;;292;290;611,37
1068;13;1;;;273;273;
1068;13;1;;;290;292;1,09
1068;13;1;;;292;290;705,97
1068;13;1;;;273;273;
1068;5;1;;;231;173;270,56
1068;5;1;;;273;273;
1068;134;1;;;290;292;373,65
1068;134;1;;;273;273;
1068;36;1;;;164;290;3.336,88
1068;36;1;;;290;164;3.683,22
1068;4;1;;;273;273;
1068;13;1;;;306;289;334,57
1068;13;1;;;273;273;
1068;32;1;;;211;290;325,37
1069;133;1;;;167;290;1,09
1069;133;1;;;290;167;314,92
1069;133;1;;;273;273;
1069;3;1;;;292;319;1.254,10
1069;3;1;;;273;273;
1069;57;1;;;290;306;420,66
1069;57;1;;;273;273;
1069;135;1;;;289;167;418,37
1069;135;1;;;167;289;216,02
1069;135;1;;;273;273;
1069;134;1;;;162;284;231,48
1069;134;1;;;284;290;1,09
1069;134;1;;;290;162;779,49
1069;134;1;;;273;273;
1069;134;1;;;273;273;
1069;135;1;;;289;167;572,27
1069;135;1;;;167;290;313,98
1069;135;1;;;273;273;
1070;2;1;;;284;290;445,15
1070;2;1;;;290;284;235,18
1070;30;1;;;289;307;459,77
1070;30;1;;;307;289;276,23
1070;30;1;;;273;273;
1070;3;1;;;181;289;378,87
1070;3;1;;;289;181;582,26
1070;3;1;;;273;273;
1070;16;1;;;292;306;166,65
1070;16;1;;;306;292;412,57
1070;16;1;;;273;273;
1071;135;1;;;292;290;346,45
1071;135;1;;;290;292;662,59
1071;135;1;;;273;273;
1071;137;1;;;290;292;1.141,00
1071;68;1;;;289;306;315,84
1071;68;1;;;273;273;
1073;134;1;;;289;173;770,95
1073;134;1;;;273;273;
1075;135;1;;;173;289;1,09
1075;135;1;;;289;173;1.500,57
1075;135;1;;;273;273;
1075;135;1;;;173;289;1,09
1075;135;1;;;289;173;769,86
1075;135;1;;;273;273;
1076;143;1;;;289;306;722,89
1076;143;1;;;273;273;
1077;135;1;;;240;290;2.149,05
1077;135;1;;;273;273;
1077;135;1;;;173;289;1,09
1077;135;1;;;289;173;926,49
1077;135;1;;;273;273;
1077;134;1;;;289;173;927,58
1077;134;1;;;273;273;
1077;134;1;;;289;173;369,17
1077;134;1;;;173;289;367,02
1077;134;1;;;273;273;
1078;135;1;;;240;290;2.149,05
1078;135;1;;;273;273;
1078;4;1;;;240;290;2.149,05
1078;4;1;;;273;273;
1080;134;1;;;173;289;735,61
1080;134;1;;;289;173;1.189,30
1081;34;5;;;290;292;663,91
1081;34;5;;;290;292;1.346,19
1081;34;5;;;290;292;1.346,19
1083;1;1;;;292;306;754,85
1083;138;1;;;292;306;989,52
1083;138;1;;;306;292;273,74
1083;138;1;;;273;273;
1084;102;1;;;292;290;1.249,20
1084;102;1;;;273;273;
1084;133;1;;;290;292;1,09
1084;133;1;;;292;290;1.246,79
1085;133;1;;;284;258;1,09
1085;133;1;;;292;284;737,09
1085;133;1;;;258;292;173,32
1085;133;1;;;273;273;
1086;137;1;;;292;290;363,96
1086;137;1;;;290;292;182,05
1086;137;1;;;273;273;
1086;2;1;;;290;292;1,09
1086;2;1;;;292;290;1.065,39
1086;2;1;;;273;273;
1086;97;1;;;290;292;1,09
1086;97;1;;;292;290;1.065,39
1086;97;1;;;273;273;
1088;30;1;;;290;292;1,09
1088;30;1;;;292;290;1.422,05
1088;30;1;;;273;273;
1091;16;1;;;292;290;562,18
1092;137;1;;;292;290;1.247,88
1093;33;1;;;292;290;894,68
1093;33;1;;;290;292;197,87
1093;33;1;;;273;273;
1094;1;1;;;292;290;894,68
1094;1;1;;;290;292;197,87
1096;135;1;;;290;292;1,09
1096;135;1;;;292;290;701,83
1096;135;1;;;273;273;
1099;81;1;;;292;306;409,20
1101;133;1;;;211;292;1,09
1101;133;1;;;292;211;402,78
1101;133;1;;;273;273;
1103;2;1;;;292;290;346,45
1103;2;1;;;289;307;825,59
1103;2;1;;;290;292;807,63
1103;2;1;;;307;289;358,95
1103;2;1;;;273;273;
1103;2;1;;;290;292;1,09
1103;2;1;;;292;290;1.163,30
1103;1;1;;;290;292;1,09
1103;1;1;;;292;290;1.246,79
1106;4;1;;;284;290;752,25
1106;4;1;;;273;273;
1107;16;1;;;284;290;640,90
1107;16;1;;;290;284;1,09
1107;16;1;;;273;273;
1107;16;1;;;284;290;940,60
1107;16;1;;;290;284;1,09
1107;16;1;;;273;273;
1108;30;1;;;284;290;587,97
1108;30;1;;;273;273;
1112;16;1;;;284;307;509,14
1112;16;1;;;307;284;211,36
1112;16;1;;;273;273;
1113;16;1;;;211;247;1,09
1113;16;1;;;284;211;1.597,16
1117;54;1;;;284;181;777,13
1118;133;1;;;289;306;391,88
1118;133;1;;;273;273;
1118;133;1;;;306;289;421,21
1118;133;1;;;273;273;
1118;133;1;;;306;289;646,69
1118;133;1;;;273;273;
1119;97;1;;;306;289;267,61
1119;97;1;;;273;273;
1120;135;1;;;306;289;209,33
1120;135;1;;;273;273;
1120;102;1;;;306;289;267,61
1120;102;1;;;273;273;
1120;30;1;;;306;289;171,82
1121;3;1;;;306;289;209,33
1122;135;1;;;306;289;295,38
1122;135;1;;;273;273;
1122;135;1;;;306;290;554,65
1122;135;1;;;273;273;
1122;30;1;;;306;289;209,33
1123;32;1;;;306;289;230,47
1123;32;1;;;273;273;
1123;32;1;;;306;289;332,10
1123;32;1;;;273;273;
1123;9;1;;;273;273;
1124;28;1;;;306;289;413,58
1124;16;1;;;306;289;209,33
1124;16;1;;;273;273;
1124;134;1;;;306;289;209,33
1124;134;1;;;273;273;
1124;134;1;;;306;289;209,33
1124;134;1;;;273;273;
1124;46;1;;;306;289;413,58
1124;3;1;;;306;289;244,04
1124;3;1;;;273;273;
1125;28;1;;;306;242;406,05
1125;28;1;;;273;273;
1126;22;1;;;307;247;658,93
1127;16;1;;;306;289;286,21
1127;16;1;;;273;273;
1127;16;1;;;273;273;
1127;138;1;;;307;247;1.194,69
1127;28;1;;;306;242;758,31
1127;28;1;;;273;273;
1133;1;1;;;306;289;315,08
1133;1;1;;;273;273;
1135;56;1;;;198;289;754,07
1135;56;1;;;289;198;878,92
1135;56;1;;;273;273;
1136;8;1;;;162;292;120,46
1136;136;1;;;292;290;383,65
1136;136;1;;;290;162;248,61
1136;136;1;;;273;273;
1136;135;1;;;292;290;185,25
1136;135;1;;;290;292;201,57
1136;135;1;;;273;273;
1136;48;1;;;290;292;1,09
1136;48;1;;;292;290;743,78
1136;48;1;;;273;273;
1136;96;1;;;292;290;383,65
1136;96;1;;;273;273;
1137;32;1;;;290;258;288,31
1137;32;1;;;273;273;
1137;32;1;;;247;211;554,96
1137;32;1;;;211;247;1,09
1137;32;1;;;258;211;590,14
1137;32;1;;;273;273;
1137;57;1;;;290;247;466,19
1137;57;1;;;273;273;
1138;133;1;;;167;289;299,82
1138;133;1;;;273;273;
1138;63;1;;;273;273;
1138;138;1;;;273;273;
1138;48;1;;;289;167;207,85
1138;48;1;;;167;289;197,65
1138;48;1;;;273;273;
1139;134;1;;;306;198;1.000,62
1139;134;1;;;198;306;0,01
1139;134;1;;;273;273;
1139;134;1;;;306;289;211,15
1139;134;1;;;289;307;435,98
1139;134;1;;;273;273;
1139;135;1;;;306;259;842,01
1139;135;1;;;273;273;
1139;135;1;;;209;306;280,58
1139;135;1;;;306;259;468,36
1139;135;1;;;273;273;
1139;42;1;;;198;289;1.042,65
1139;42;1;;;273;273;
1139;42;1;;;198;279;1.098,77
1139;42;1;;;279;289;512,09
1139;42;1;;;273;273;
1140;56;1;;;289;181;753,13
1141;42;1;;;289;173;446,05
1141;42;1;;;173;289;443,90
1141;42;1;;;273;273;
1142;24;1;;;290;284;715,99
1142;24;1;;;273;273;
1142;135;1;;;311;181;884,25
1142;135;1;;;289;181;531,26
1142;135;1;;;273;273;
1144;133;1;;;306;289;211,15
1144;133;1;;;289;306;211,15
1144;133;1;;;273;273;
1145;135;1;;;289;306;421,21
1146;134;1;;;161;290;9.227,74
1146;134;1;;;290;240;9.699,33
1146;16;1;;;161;290;9.227,74
1146;16;1;;;290;240;9.699,33
1147;134;1;;;273;273;
1153;134;1;;;289;306;211,15
1156;34;2;;;289;307;651,02
1156;34;2;;;307;289;2,41
1156;133;1;;;273;273;
1156;34;2;;;289;307;653,43
1156;135;1;;;273;273;
1162;34;2;;;319;289;424,67
1162;34;2;;;290;319;1.027,55
1162;138;1;;;273;273;
1162;138;1;;;306;279;941,06
1162;138;1;;;273;273;
1162;138;1;;;198;306;1,09
1162;138;1;;;306;198;544,82
1162;138;1;;;273;273;
1165;136;1;;;273;273;
1166;137;1;;;290;245;1.063,79
1166;137;1;;;273;273;
1166;133;1;;;289;319;491,78
1166;133;1;;;319;289;1,09
1166;138;1;;;307;290;358,91
1166;138;1;;;290;307;165,87
1166;138;1;;;273;273;
1166;138;1;;;290;307;1,09
1166;138;1;;;307;290;373,00
1166;16;1;;;198;306;296,31
1166;16;1;;;273;273;
1166;27;1;;;198;307;139,77
1166;27;1;;;307;290;275,52
1166;27;1;;;290;198;425,57
1166;27;1;;;273;273;
1166;27;1;;;198;290;1,09
1166;27;1;;;290;198;589,10
1166;27;1;;;273;273;
1166;27;1;;;198;289;1,09
1166;27;1;;;290;198;873,78
1166;27;1;;;273;273;
1166;27;1;;;198;289;1,09
1166;27;1;;;290;198;1.036,31
1166;27;1;;;273;273;
1166;136;1;;;273;273;
1166;138;1;;;273;273;
1166;46;1;;;307;290;327,57
1166;46;1;;;273;273;
1166;46;1;;;307;198;410,19
1166;46;1;;;273;273;
1166;46;1;;;289;307;1,09
1166;46;1;;;307;289;633,36
1166;46;1;;;273;273;
1166;46;1;;;290;307;1,09
1166;46;1;;;307;290;441,31
1166;46;1;;;273;273;
1166;46;1;;;307;289;676,54
1166;46;1;;;273;273;
1166;16;1;;;289;306;356,34
1166;16;1;;;306;289;1,09
1166;134;1;;;273;273;
1166;16;1;;;306;290;396,53
1166;16;1;;;273;273;
1166;16;1;;;273;273;
1166;44;1;;;306;289;393,62
1166;44;1;;;273;273;
1166;137;1;;;273;273;
1166;137;1;;;279;307;1,09
1166;137;1;;;307;279;623,79
1166;137;1;;;273;273;
1166;136;1;;;306;289;294,27
